APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,month_num,quarter,season,modal_price_per_kg,min_price_per_kg,max_price_per_kg,price_spread_qtl,commodity_season_median,deviation_from_seasonal_median_pct,price_detector_status
Parner,Onion,2016,August,49464,296,894,690,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,6.9,2.96,8.94,598,1051.5,-34.38,Distress Glut / Price Crash
Pathardi,Onion,2015,August,636,500,3829,2707,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,27.07,5.0,38.29,3329,1051.5,157.44,Inflated Price / Hoarding Alert
Pathardi,Onion,2016,August,10114,184,903,701,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.01,1.84,9.03,719,1051.5,-33.33,Distress Glut / Price Crash
Rahata,Ginger (Fresh),2015,August,12,4955,5045,4955,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,49.55,49.55,50.45,90,3219.0,53.93,Inflated Price / Hoarding Alert
Rahata,Ginger (Fresh),2016,August,33,2346,2731,2446,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,24.46,23.46,27.31,385,3219.0,-24.01,Normal / Fair Mandi Price
Rahata,Potato,2015,August,1142,800,1000,900,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,9.0,8.0,10.0,200,1397.5,-35.6,Distress Glut / Price Crash
Rahata,Potato,2016,August,2128,1385,1715,1546,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,15.46,13.85,17.15,330,1397.5,10.63,Normal / Fair Mandi Price
Rahata,Ladies Finger,2015,August,128,827,1600,1264,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,12.64,8.27,16.0,773,1864.0,-32.19,Distress Glut / Price Crash
Rahata,Ladies Finger,2016,August,155,1454,1877,1662,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,16.62,14.54,18.77,423,1864.0,-10.84,Normal / Fair Mandi Price
Rahata,Bottle Gourd,2015,August,1514,437,1083,773,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.73,4.37,10.83,646,999.0,-22.62,Normal / Fair Mandi Price
Rahata,Bottle Gourd,2016,August,158,488,750,596,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,5.96,4.88,7.5,262,999.0,-40.34,Distress Glut / Price Crash
Rahata,Flower,2015,August,830,10,20,15,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,0.15,0.1,0.2,10,1359.0,-98.9,Distress Glut / Price Crash
Rahata,Flower,2016,August,120,418,655,518,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,5.18,4.18,6.55,237,1359.0,-61.88,Distress Glut / Price Crash
Rahata,Carrot,2015,August,11,3045,3045,3045,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,30.45,30.45,30.45,0,2075.0,46.75,Inflated Price / Hoarding Alert
Rahata,Carrot,2016,August,5,2400,2400,2400,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,24.0,24.0,24.0,0,2075.0,15.66,Normal / Fair Mandi Price
Rahata,Cucumber,2015,August,137,609,1136,882,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,8.82,6.09,11.36,527,1060.5,-16.83,Normal / Fair Mandi Price
Rahata,Cucumber,2016,August,139,392,608,477,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,4.77,3.92,6.08,216,1060.5,-55.02,Distress Glut / Price Crash
Rahata,Onion,2015,August,31658,1600,5192,3900,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,39.0,16.0,51.92,3592,1051.5,270.9,Inflated Price / Hoarding Alert
Rahata,Onion,2016,August,189428,189,982,621,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,6.21,1.89,9.82,793,1051.5,-40.94,Distress Glut / Price Crash
Rahata,Bitter Gourd,2015,August,47,1536,2155,1764,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,17.64,15.36,21.55,619,2347.0,-24.84,Normal / Fair Mandi Price
Rahata,Bitter Gourd,2016,August,56,1367,1917,1642,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,16.42,13.67,19.17,550,2347.0,-30.04,Distress Glut / Price Crash
Rahata,Cabbage,2015,August,2300,8,13,10,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,0.1,0.08,0.13,5,870.5,-98.85,Distress Glut / Price Crash
Rahata,Cabbage,2016,August,181,600,1062,815,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,8.15,6.0,10.62,462,870.5,-6.38,Normal / Fair Mandi Price
Rahata,Garlic,2015,August,14,5773,6455,5773,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,57.73,57.73,64.55,682,6422.5,-10.11,Normal / Fair Mandi Price
Rahata,Garlic,2016,August,28,8847,10154,9270,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,92.7,88.47,101.54,1307,6422.5,44.34,Inflated Price / Hoarding Alert
Rahata,Capsicum,2015,August,71,1318,2273,1855,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,18.55,13.18,22.73,955,2390.0,-22.38,Normal / Fair Mandi Price
Rahata,Capsicum,2016,August,52,1813,2938,2388,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,23.88,18.13,29.38,1125,2390.0,-0.08,Normal / Fair Mandi Price
Rahata,Tomato,2015,August,349,436,973,691,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,6.91,4.36,9.73,537,1229.5,-43.8,Distress Glut / Price Crash
Rahata,Tomato,2016,August,322,531,1177,900,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,9.0,5.31,11.77,646,1229.5,-26.8,Distress Glut / Price Crash
Rahata,Brinjal,2015,August,50,1050,1790,1400,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,14.0,10.5,17.9,740,1567.0,-10.66,Normal / Fair Mandi Price
Rahata,Brinjal,2016,August,70,1292,1862,1523,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,15.23,12.92,18.62,570,1567.0,-2.81,Normal / Fair Mandi Price
Rahuri,Potato,2016,August,376,1600,1855,1727,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,17.27,16.0,18.55,255,1397.5,23.58,Normal / Fair Mandi Price
Rahuri,Ladies Finger,2016,August,201,271,1586,929,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,9.29,2.71,15.86,1315,1864.0,-50.16,Distress Glut / Price Crash
Rahuri,Bottle Gourd,2016,August,63,100,833,467,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,4.67,1.0,8.33,733,999.0,-53.25,Distress Glut / Price Crash
Rahuri,Flower,2016,August,95,400,2080,1240,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,12.4,4.0,20.8,1680,1359.0,-8.76,Normal / Fair Mandi Price
Rahuri,Cluster Bean,2016,August,42,1700,5067,3383,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,33.83,17.0,50.67,3367,2623.0,28.97,Inflated Price / Hoarding Alert
Rahuri,Cucumber,2016,August,228,160,820,490,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,4.9,1.6,8.2,660,1060.5,-53.8,Distress Glut / Price Crash
Rahuri,Onion,2015,August,50728,738,4405,2405,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,24.05,7.38,44.05,3667,1051.5,128.72,Inflated Price / Hoarding Alert
Rahuri,Onion,2016,August,231001,264,973,686,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,6.86,2.64,9.73,709,1051.5,-34.76,Distress Glut / Price Crash
Rahuri,Bitter Gourd,2016,August,40,633,3333,1983,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,19.83,6.33,33.33,2700,2347.0,-15.51,Normal / Fair Mandi Price
Rahuri,Cabbage,2016,August,141,467,1200,833,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,8.33,4.67,12.0,733,870.5,-4.31,Normal / Fair Mandi Price
Rahuri,Tomato,2016,August,674,255,1682,982,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,9.82,2.55,16.82,1427,1229.5,-20.13,Normal / Fair Mandi Price
Rahuri,Brinjal,2016,August,80,550,2650,1600,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,16.0,5.5,26.5,2100,1567.0,2.11,Normal / Fair Mandi Price
Rahuri-Vambori,Onion,2015,August,12623,1667,5008,3958,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,39.58,16.67,50.08,3341,1051.5,276.41,Inflated Price / Hoarding Alert
Rahuri-Vambori,Onion,2016,August,95214,150,935,573,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,5.73,1.5,9.35,785,1051.5,-45.51,Distress Glut / Price Crash
Sangamner,Flower,2015,August,1190800,618,1192,905,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,9.05,6.18,11.92,574,1359.0,-33.41,Distress Glut / Price Crash
Sangamner,Onion,2015,August,13413,1708,5265,3487,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,34.87,17.08,52.65,3557,1051.5,231.62,Inflated Price / Hoarding Alert
Sangamner,Onion,2016,August,99174,300,1117,753,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.53,3.0,11.17,817,1051.5,-28.39,Distress Glut / Price Crash
Sangamner,Tomato,2015,August,276100,345,1128,737,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.37,3.45,11.28,783,1229.5,-40.06,Distress Glut / Price Crash
Sangamner,Tomato,2016,August,54191,559,1098,886,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,8.86,5.59,10.98,539,1229.5,-27.94,Distress Glut / Price Crash
Shrigonda,Onion,2016,August,26,500,500,500,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,5.0,5.0,5.0,0,1051.5,-52.45,Distress Glut / Price Crash
Shrirampur,Ginger (Fresh),2015,August,268,3175,3675,3425,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,34.25,31.75,36.75,500,3219.0,6.4,Normal / Fair Mandi Price
Shrirampur,Ginger (Fresh),2016,August,412,1786,2469,2131,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,21.31,17.86,24.69,683,3219.0,-33.8,Distress Glut / Price Crash
Shrirampur,Potato,2015,August,1570,600,800,700,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.0,6.0,8.0,200,1397.5,-49.91,Distress Glut / Price Crash
Shrirampur,Potato,2016,August,1945,1390,1657,1524,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,15.24,13.9,16.57,267,1397.5,9.05,Normal / Fair Mandi Price
Shrirampur,Ladies Finger,2015,August,135,1157,1638,1398,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,13.98,11.57,16.38,481,1864.0,-25.0,Normal / Fair Mandi Price
Shrirampur,Ladies Finger,2016,August,131,1176,1695,1426,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,14.26,11.76,16.95,519,1864.0,-23.5,Normal / Fair Mandi Price
Shrirampur,Bottle Gourd,2015,August,63,640,840,740,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.4,6.4,8.4,200,999.0,-25.93,Distress Glut / Price Crash
Shrirampur,Bottle Gourd,2016,August,100,619,829,724,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.24,6.19,8.29,210,999.0,-27.53,Distress Glut / Price Crash
Shrirampur,Flower,2015,August,102,838,1067,952,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,9.52,8.38,10.67,229,1359.0,-29.95,Distress Glut / Price Crash
Shrirampur,Flower,2016,August,99,855,1110,983,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,9.83,8.55,11.1,255,1359.0,-27.67,Distress Glut / Price Crash
Shrirampur,Cluster Bean,2015,August,55,1735,2412,2074,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,20.74,17.35,24.12,677,2623.0,-20.93,Normal / Fair Mandi Price
Shrirampur,Cluster Bean,2016,August,55,3129,4029,3579,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,35.79,31.29,40.29,900,2623.0,36.45,Inflated Price / Hoarding Alert
Shrirampur,Cucumber,2015,August,181,886,1214,1050,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,10.5,8.86,12.14,328,1060.5,-0.99,Normal / Fair Mandi Price
Shrirampur,Cucumber,2016,August,165,680,885,785,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.85,6.8,8.85,205,1060.5,-25.98,Distress Glut / Price Crash
Shrirampur,Onion,2015,August,55705,1675,5300,4088,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,40.88,16.75,53.0,3625,1051.5,288.78,Inflated Price / Hoarding Alert
Shrirampur,Onion,2016,August,206866,192,942,679,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,6.79,1.92,9.42,750,1051.5,-35.43,Distress Glut / Price Crash
Shrirampur,Bitter Gourd,2015,August,102,1500,2143,1821,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,18.21,15.0,21.43,643,2347.0,-22.41,Normal / Fair Mandi Price
Shrirampur,Bitter Gourd,2016,August,65,1500,2147,1824,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,18.24,15.0,21.47,647,2347.0,-22.28,Normal / Fair Mandi Price
Shrirampur,Cabbage,2015,August,75,619,819,719,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,7.19,6.19,8.19,200,870.5,-17.4,Normal / Fair Mandi Price
Shrirampur,Cabbage,2016,August,73,700,921,818,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,8.18,7.0,9.21,221,870.5,-6.03,Normal / Fair Mandi Price
Shrirampur,Garlic,2015,August,96,3500,4333,3917,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,39.17,35.0,43.33,833,6422.5,-39.01,Distress Glut / Price Crash
Shrirampur,Garlic,2016,August,196,6900,9400,8400,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,84.0,69.0,94.0,2500,6422.5,30.79,Inflated Price / Hoarding Alert
Shrirampur,Capsicum,2015,August,170,1500,2000,1750,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,17.5,15.0,20.0,500,2390.0,-26.78,Distress Glut / Price Crash
Shrirampur,Capsicum,2016,August,142,2184,3116,2650,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,26.5,21.84,31.16,932,2390.0,10.88,Normal / Fair Mandi Price
Shrirampur,Tomato,2015,August,770,1086,1524,1307,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,13.07,10.86,15.24,438,1229.5,6.3,Normal / Fair Mandi Price
Shrirampur,Tomato,2016,August,442,1033,1433,1229,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,12.29,10.33,14.33,400,1229.5,-0.04,Normal / Fair Mandi Price
Shrirampur,Brinjal,2015,August,275,952,1367,1160,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,11.6,9.52,13.67,415,1567.0,-25.97,Distress Glut / Price Crash
Shrirampur,Brinjal,2016,August,159,1400,2143,1783,2016-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,17.83,14.0,21.43,743,1567.0,13.78,Normal / Fair Mandi Price
Shrirampur,Fenugreek,2015,August,1,4600,4600,4600,2015-08-01,Ahmadnagar,Maharashtra,8,3,Monsoon,46.0,46.0,46.0,0,4600.0,0.0,Normal / Fair Mandi Price
Ahmednagar,Ginger (Fresh),2015,December,78,1857,3000,2429,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,24.29,18.57,30.0,1143,3100.0,-21.65,Normal / Fair Mandi Price
Ahmednagar,Potato,2015,December,1962,545,1136,841,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,8.41,5.45,11.36,591,1115.0,-24.57,Normal / Fair Mandi Price
Ahmednagar,Ladies Finger,2015,December,435,1300,3500,2400,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,24.0,13.0,35.0,2200,2543.0,-5.62,Normal / Fair Mandi Price
Ahmednagar,Bottle Gourd,2015,December,80,380,1380,880,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,8.8,3.8,13.8,1000,1002.0,-12.18,Normal / Fair Mandi Price
Ahmednagar,Flower,2015,December,898,636,2682,1659,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,16.59,6.36,26.82,2046,1108.0,49.73,Inflated Price / Hoarding Alert
Ahmednagar,Carrot,2015,December,263,813,1963,1356,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.56,8.13,19.63,1150,1350.0,0.44,Normal / Fair Mandi Price
Ahmednagar,Cluster Bean,2015,December,65,3818,6136,4977,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,49.77,38.18,61.36,2318,3500.0,42.2,Inflated Price / Hoarding Alert
Ahmednagar,Cucumber,2015,December,562,500,1309,905,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,9.05,5.0,13.09,809,1443.5,-37.31,Distress Glut / Price Crash
Ahmednagar,Onion,2015,December,332038,130,2218,1390,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.9,1.3,22.18,2088,1265.0,9.88,Normal / Fair Mandi Price
Ahmednagar,Bitter Gourd,2015,December,95,1778,3833,2806,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,28.06,17.78,38.33,2055,2547.0,10.17,Normal / Fair Mandi Price
Ahmednagar,Cabbage,2015,December,714,518,1473,995,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,9.95,5.18,14.73,955,735.5,35.28,Inflated Price / Hoarding Alert
Ahmednagar,Garlic,2015,December,65,8091,12200,10636,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,106.36,80.91,122.0,4109,6000.0,77.27,Inflated Price / Hoarding Alert
Ahmednagar,Capsicum,2015,December,99,1400,2900,2150,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,21.5,14.0,29.0,1500,1898.5,13.25,Normal / Fair Mandi Price
Ahmednagar,Spinach,2015,December,1257,2,3,2,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,0.02,0.02,0.03,1,633.0,-99.68,Distress Glut / Price Crash
Ahmednagar,Tomato,2015,December,1167,550,2240,1395,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.95,5.5,22.4,1690,1183.0,17.92,Normal / Fair Mandi Price
Ahmednagar,Brinjal,2015,December,373,773,2909,1841,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,18.41,7.73,29.09,2136,1653.0,11.37,Normal / Fair Mandi Price
Akole,Onion,2014,December,1624,238,2075,1204,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,12.04,2.38,20.75,1837,1265.0,-4.82,Normal / Fair Mandi Price
Akole,Onion,2015,December,1957,148,1615,929,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,9.29,1.48,16.15,1467,1265.0,-26.56,Distress Glut / Price Crash
Akole,Tomato,2014,December,13727,272,867,522,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,5.22,2.72,8.67,595,1183.0,-55.87,Distress Glut / Price Crash
Akole,Tomato,2015,December,49,400,1100,850,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,8.5,4.0,11.0,700,1183.0,-28.15,Distress Glut / Price Crash
Jamkhed,Onion,2014,December,13454,133,2133,1133,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,11.33,1.33,21.33,2000,1265.0,-10.43,Normal / Fair Mandi Price
Jamkhed,Onion,2015,December,11121,206,2172,1189,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,11.89,2.06,21.72,1966,1265.0,-6.01,Normal / Fair Mandi Price
Kopargaon,Onion,2014,December,854,368,1401,1056,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,10.56,3.68,14.01,1033,1265.0,-16.52,Normal / Fair Mandi Price
Kopargaon,Onion,2015,December,12729,466,1588,1388,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.88,4.66,15.88,1122,1265.0,9.72,Normal / Fair Mandi Price
Newasa-Ghodegaon,Onion,2014,December,218543,300,1992,1515,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,15.15,3.0,19.92,1692,1265.0,19.76,Normal / Fair Mandi Price
Newasa-Ghodegaon,Onion,2015,December,284305,246,1962,1531,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,15.31,2.46,19.62,1716,1265.0,21.03,Normal / Fair Mandi Price
Parner,Onion,2014,December,76135,600,2081,1373,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.73,6.0,20.81,1481,1265.0,8.54,Normal / Fair Mandi Price
Parner,Onion,2015,December,92028,567,1929,1460,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,14.6,5.67,19.29,1362,1265.0,15.42,Normal / Fair Mandi Price
Pathardi,Onion,2014,December,7563,150,1770,900,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,9.0,1.5,17.7,1620,1265.0,-28.85,Distress Glut / Price Crash
Pathardi,Onion,2015,December,4212,369,1894,1333,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.33,3.69,18.94,1525,1265.0,5.38,Normal / Fair Mandi Price
Rahata,Ginger (Fresh),2014,December,29,3667,4500,3867,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,38.67,36.67,45.0,833,3100.0,24.74,Normal / Fair Mandi Price
Rahata,Ginger (Fresh),2015,December,21,4571,4964,4643,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,46.43,45.71,49.64,393,3100.0,49.77,Inflated Price / Hoarding Alert
Rahata,Potato,2014,December,215,2150,2558,2317,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,23.17,21.5,25.58,408,1115.0,107.8,Inflated Price / Hoarding Alert
Rahata,Potato,2015,December,1088,923,1208,1031,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,10.31,9.23,12.08,285,1115.0,-7.53,Normal / Fair Mandi Price
Rahata,Ladies Finger,2014,December,19,3100,3850,3363,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,33.63,31.0,38.5,750,2543.0,32.25,Inflated Price / Hoarding Alert
Rahata,Ladies Finger,2015,December,59,2075,2892,2367,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,23.67,20.75,28.92,817,2543.0,-6.92,Normal / Fair Mandi Price
Rahata,Bottle Gourd,2014,December,114,538,851,663,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,6.63,5.38,8.51,313,1002.0,-33.83,Distress Glut / Price Crash
Rahata,Bottle Gourd,2015,December,883,923,1523,1215,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,12.15,9.23,15.23,600,1002.0,21.26,Normal / Fair Mandi Price
Rahata,Carrot,2014,December,44,1282,1655,1382,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.82,12.82,16.55,373,1350.0,2.37,Normal / Fair Mandi Price
Rahata,Carrot,2015,December,36,2038,2385,2154,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,21.54,20.38,23.85,347,1350.0,59.56,Inflated Price / Hoarding Alert
Rahata,Cluster Bean,2014,December,3,4500,4500,4500,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,45.0,45.0,45.0,0,3500.0,28.57,Inflated Price / Hoarding Alert
Rahata,Cluster Bean,2015,December,2,4000,4000,4000,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,40.0,40.0,40.0,0,3500.0,14.29,Normal / Fair Mandi Price
Rahata,Cucumber,2014,December,43,1860,2500,2240,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,22.4,18.6,25.0,640,1443.5,55.18,Inflated Price / Hoarding Alert
Rahata,Cucumber,2015,December,134,800,1542,1233,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,12.33,8.0,15.42,742,1443.5,-14.58,Normal / Fair Mandi Price
Rahata,Onion,2014,December,24029,429,1871,1321,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.21,4.29,18.71,1442,1265.0,4.43,Normal / Fair Mandi Price
Rahata,Onion,2015,December,89151,442,2173,1342,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,13.42,4.42,21.73,1731,1265.0,6.09,Normal / Fair Mandi Price
Rahata,Bitter Gourd,2014,December,11,2775,3038,2775,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,27.75,27.75,30.38,263,2547.0,8.95,Normal / Fair Mandi Price
Rahata,Bitter Gourd,2015,December,17,1900,2250,1950,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,19.5,19.0,22.5,350,2547.0,-23.44,Normal / Fair Mandi Price
Rahata,Cabbage,2015,December,2100,7,11,9,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,0.09,0.07,0.11,4,735.5,-98.78,Distress Glut / Price Crash
Rahata,Garlic,2014,December,69,2333,3000,2642,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,26.42,23.33,30.0,667,6000.0,-55.97,Distress Glut / Price Crash
Rahata,Garlic,2015,December,35,8643,11679,9464,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,94.64,86.43,116.79,3036,6000.0,57.73,Inflated Price / Hoarding Alert
Rahata,Capsicum,2014,December,30,2818,3727,3182,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,31.82,28.18,37.27,909,1898.5,67.61,Inflated Price / Hoarding Alert
Rahata,Capsicum,2015,December,107,1385,1912,1600,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,16.0,13.85,19.12,527,1898.5,-15.72,Normal / Fair Mandi Price
Rahata,Tomato,2014,December,168,650,1442,1042,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,10.42,6.5,14.42,792,1183.0,-11.92,Normal / Fair Mandi Price
Rahata,Tomato,2015,December,315,850,2071,1507,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,15.07,8.5,20.71,1221,1183.0,27.39,Inflated Price / Hoarding Alert
Rahata,Brinjal,2014,December,62,1597,2392,1992,2014-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,19.92,15.97,23.92,795,1653.0,20.51,Normal / Fair Mandi Price
Rahata,Brinjal,2015,December,69,1146,2138,1662,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,16.62,11.46,21.38,992,1653.0,0.54,Normal / Fair Mandi Price
Rahuri,Potato,2015,December,319,617,1167,878,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,8.78,6.17,11.67,550,1115.0,-21.26,Normal / Fair Mandi Price
Rahuri,Ladies Finger,2015,December,36,1100,4600,2850,2015-12-01,Ahmadnagar,Maharashtra,12,4,Winter/Rabi,28.5,11.0,46.0,3500,2543.0,12.07,Normal / Fair Mandi Price
